Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2743","Cream","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2010","2010","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2011","2011","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2012","2012","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2013","2013","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2014","2014","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2015","2015","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2016","2016","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2017","2017","1000 t","21","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2018","2018","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2019","2019","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2743","Cream","2020","2020","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2743","Cream","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2010","2010","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2011","2011","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2012","2012","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2013","2013","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2014","2014","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2015","2015","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2016","2016","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2017","2017","1000 t","21","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2018","2018","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2019","2019","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2743","Cream","2020","2020","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2010","2010","million Kcal","31048","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2011","2011","million Kcal","32386","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2012","2012","million Kcal","32205","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2013","2013","million Kcal","31128","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2014","2014","million Kcal","43130","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2015","2015","million Kcal","39924","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2016","2016","million Kcal","47452","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2017","2017","million Kcal","41748","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2018","2018","million Kcal","44737","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2019","2019","million Kcal","47549.95","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2743","Cream","2020","2020","million Kcal","47440.22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2010","2010","g","430","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2011","2011","g","448","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2012","2012","g","446","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2013","2013","g","431","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2014","2014","g","597","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2015","2015","g","553","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2016","2016","g","657","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2017","2017","g","578","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2018","2018","g","619","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2019","2019","g","658.38","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2743","Cream","2020","2020","g","656.86","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2010","2010","g","3073","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2011","2011","g","3205","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2012","2012","g","3187","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2013","2013","g","3081","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2014","2014","g","4269","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2015","2015","g","3951","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2016","2016","g","4697","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2017","2017","g","4132","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2018","2018","g","4428","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2019","2019","g","4706.23","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2743","Cream","2020","2020","g","4695.37","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2010","2010","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2011","2011","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2012","2012","1000 t","19","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2013","2013","1000 t","19","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2014","2014","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2015","2015","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2016","2016","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2017","2017","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2018","2018","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2019","2019","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2737","Fats, Animals, Raw","2020","2020","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2010","2010","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2011","2011","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2012","2012","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2013","2013","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2017","2017","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2737","Fats, Animals, Raw","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2010","2010","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2011","2011","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2012","2012","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2017","2017","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2737","Fats, Animals, Raw","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2010","2010","1000 t","19","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2011","2011","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2012","2012","1000 t","21","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2013","2013","1000 t","21","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2014","2014","1000 t","29","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2015","2015","1000 t","28","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2016","2016","1000 t","26","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2017","2017","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2018","2018","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2737","Fats, Animals, Raw","2019","2019","1000 t","18","I","Imputed value"
